date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:03:01	177/177	---M-Z	200	added ('OK')	text/plain	date:Mon,%2031%20Oct%202022%2006:03:00%20GMT	https://www.abports.co.uk/robots.txt		(from )
12:03:02	164820/164820	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Oct%202022%2006:03:01%20GMT	https://www.abports.co.uk/	D:/PSPLL/www.abports.co.uk/index.html	(from )
12:03:03	250405/250405	---M-Z	200	added ('OK')	text/css	date:Mon,%2031%20Oct%202022%2006:03:01%20GMT	https://www.abports.co.uk/dist/bundles-styles/main?v=Z1DmIcJllIbaHU7i93v7xzXFT-Uvdnm8mFyTX8ILk3U1	D:/PSPLL/www.abports.co.uk/dist/bundles-styles/mained26.css	(from https://www.abports.co.uk/)
12:03:04	1150/1150	---MCZ	200	added ('OK')	image/x-icon	etag:W/%224630aa24878d81:0%22	https://www.abports.co.uk/favicon.ico	D:/PSPLL/www.abports.co.uk/favicon.ico	(from https://www.abports.co.uk/)
12:03:04	187710/187710	---MCZ	200	added ('OK')	text/javascript	date:Mon,%2031%20Oct%202022%2006:03:02%20GMT	https://www.abports.co.uk/dist/bundles-scripts?v=WH8rzjvR_nnvrUecRmQYEpFAJ8Qmu0dlNr6CEjRQk4Y1	D:/PSPLL/www.abports.co.uk/dist/bundles-scriptsc5e1	(from https://www.abports.co.uk/)
12:03:05	16/16	---M--	200	added ('OK')	text/javascript	date:Mon,%2031%20Oct%202022%2006:03:04%20GMT	https://secure.care5alea.com/js/149047.js	D:/PSPLL/secure.care5alea.com/js/149047.js	(from https://www.abports.co.uk/)
12:03:05	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Mon,%2031%20Oct%202022%2006:03:04%20GMT	https://www.googletagmanager.com/gtm.js?id=	D:/PSPLL/www.googletagmanager.com/gtm.45445.delayed	(from https://www.abports.co.uk/)
12:03:05	171/171	---M--	308	error ('Permanent%20Redirect')	text/html	date:Mon,%2031%20Oct%202022%2006:03:04%20GMT	http://s7.addthis.com/js/300/addthis_widget.js	D:/PSPLL/s7.addthis.com/js/300/addthis_widget.5.delayed	(from https://www.abports.co.uk/)
12:03:06	361292/361292	---M-Z	200	added ('OK')	application/javascript	etag:W/%225f971164-5834c%22	https://s7.addthis.com/js/300/addthis_widget.js	D:/PSPLL/s7.addthis.com/js/300/addthis_widget.js	(from https://www.abports.co.uk/)
12:03:07	44822/44822	---M-Z	200	added ('OK')	application/javascript	etag:%22af16-58cb4ad8174af-gzip%22	https://cc.cdn.civiccomputing.com/8/cookieControl-8.2.min.js	D:/PSPLL/cc.cdn.civiccomputing.com/8/cookieControl-8.2.min.js	(from https://www.abports.co.uk/)
12:03:08	19172/19172	---M--	200	added ('OK')	image/png	date:Mon,%2031%20Oct%202022%2005:51:10%20GMT	https://www.abports.co.uk/media/dmdbkbjb/promobanner_160x100px1.png	D:/PSPLL/www.abports.co.uk/media/dmdbkbjb/promobanner_160x100px1.png	(from https://www.abports.co.uk/)
12:03:08	0/0	---M--	200	added ('OK')	text/html	date:Mon,%2031%20Oct%202022%2006:03:07%20GMT	https://secure.care5alea.com/149047.png	D:/PSPLL/secure.care5alea.com/149047.png	(from https://www.abports.co.uk/)
12:03:08	31217/31217	---MCZ	200	added ('OK')	image/svg+xml	date:Mon,%2031%20Oct%202022%2005:51:10%20GMT	https://www.abports.co.uk/media/1kmnsbpd/logo.svg	D:/PSPLL/www.abports.co.uk/media/1kmnsbpd/logo.svg	(from https://www.abports.co.uk/)
12:03:09	62158/62158	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Oct%202022%2006:03:08%20GMT	https://www.abports.co.uk/annual-review-2022/	D:/PSPLL/www.abports.co.uk/annual-review-2022/index.html	(from https://www.abports.co.uk/)
12:03:11	17033/17033	---MCZ	200	added ('OK')	image/svg+xml	date:Mon,%2031%20Oct%202022%2005:51:10%20GMT	https://www.abports.co.uk/media/shcb5ld1/logo-hover.svg	D:/PSPLL/www.abports.co.uk/media/shcb5ld1/logo-hover.svg	(from https://www.abports.co.uk/)
12:03:11	69793/69793	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Oct%202022%2006:03:10%20GMT	https://www.abports.co.uk/abp-devco/	D:/PSPLL/www.abports.co.uk/abp-devco/index.html	(from https://www.abports.co.uk/)
12:03:11	64586/64586	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Oct%202022%2006:03:09%20GMT	https://www.abports.co.uk/future-ports-wales-vision/	D:/PSPLL/www.abports.co.uk/future-ports-wales-vision/index.html	(from https://www.abports.co.uk/)
12:03:11	64370/64370	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Oct%202022%2006:03:09%20GMT	https://www.abports.co.uk/contacts/suppliers/	D:/PSPLL/www.abports.co.uk/contacts/suppliers/index.html	(from https://www.abports.co.uk/)
12:03:14	51430/51430	---M--	200	added ('OK')	image/png	date:Mon,%2031%20Oct%202022%2005:51:10%20GMT	https://www.abports.co.uk/media/gfsfqm4b/navigationmenu_289x209px.png	D:/PSPLL/www.abports.co.uk/media/gfsfqm4b/navigationmenu_289x209px.png	(from https://www.abports.co.uk/)
12:03:15	66067/66067	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Oct%202022%2006:03:12%20GMT	https://www.abports.co.uk/about-abp/our-people/	D:/PSPLL/www.abports.co.uk/about-abp/our-people/index.html	(from https://www.abports.co.uk/)
12:03:15	65644/65644	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Oct%202022%2006:03:11%20GMT	https://www.abports.co.uk/about-abp/who-we-are/	D:/PSPLL/www.abports.co.uk/about-abp/who-we-are/index.html	(from https://www.abports.co.uk/)
12:03:15	69486/69486	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Oct%202022%2006:03:12%20GMT	https://www.abports.co.uk/about-abp/safety/	D:/PSPLL/www.abports.co.uk/about-abp/safety/index.html	(from https://www.abports.co.uk/)
12:03:15	31465/31465	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Oct%202022%2005:51:10%20GMT	https://www.abports.co.uk/media/edcl5zkb/2_3_1.jpg	D:/PSPLL/www.abports.co.uk/media/edcl5zkb/2_3_1.jpg	(from https://www.abports.co.uk/)
12:03:16	86166/86166	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Oct%202022%2006:03:15%20GMT	https://www.abports.co.uk/about-abp/board-of-directors/	D:/PSPLL/www.abports.co.uk/about-abp/board-of-directors/index.html	(from https://www.abports.co.uk/)
12:03:16	13640/13640	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Oct%202022%2005:51:10%20GMT	https://www.abports.co.uk/media/5a4d3pl5/2_1_1.jpg	D:/PSPLL/www.abports.co.uk/media/5a4d3pl5/2_1_1.jpg	(from https://www.abports.co.uk/)
12:03:17	66827/66827	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Oct%202022%2006:03:16%20GMT	https://www.abports.co.uk/about-abp/economic-impact/	D:/PSPLL/www.abports.co.uk/about-abp/economic-impact/index.html	(from https://www.abports.co.uk/)
12:03:17	75029/75029	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Oct%202022%2006:03:16%20GMT	https://www.abports.co.uk/about-abp/executive-team/	D:/PSPLL/www.abports.co.uk/about-abp/executive-team/index.html	(from https://www.abports.co.uk/)
12:03:17	67316/67316	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Oct%202022%2006:03:16%20GMT	https://www.abports.co.uk/about-abp/supporting-our-communities/	D:/PSPLL/www.abports.co.uk/about-abp/supporting-our-communities/index.html	(from https://www.abports.co.uk/)
12:03:17	86789/86789	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Oct%202022%2006:03:17%20GMT	https://www.abports.co.uk/about-abp/sustainability-and-decarbonisation/	D:/PSPLL/www.abports.co.uk/about-abp/sustainability-and-decarbonisation/index.html	(from https://www.abports.co.uk/)
12:03:21	415474/415474	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Oct%202022%2005:51:11%20GMT	https://www.abports.co.uk/media/0nqnmgdl/homepage-fallback-ab-ports-crop2.jpg	D:/PSPLL/www.abports.co.uk/media/0nqnmgdl/homepage-fallback-ab-ports-crop2.jpg	(from https://www.abports.co.uk/)
12:03:21	71371/71371	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Oct%202022%2006:03:18%20GMT	https://www.abports.co.uk/services/automotive/	D:/PSPLL/www.abports.co.uk/services/automotive/index.html	(from https://www.abports.co.uk/)
12:03:21	75765/75765	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Oct%202022%2006:03:18%20GMT	https://www.abports.co.uk/services/agribulks/	D:/PSPLL/www.abports.co.uk/services/agribulks/index.html	(from https://www.abports.co.uk/)
12:03:21	75789/75789	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Oct%202022%2006:03:18%20GMT	https://www.abports.co.uk/services/bulk-energy/	D:/PSPLL/www.abports.co.uk/services/bulk-energy/index.html	(from https://www.abports.co.uk/)
12:03:25	76397/76397	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Oct%202022%2006:03:21%20GMT	https://www.abports.co.uk/services/construction/	D:/PSPLL/www.abports.co.uk/services/construction/index.html	(from https://www.abports.co.uk/)
12:03:25	259374/259374	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Oct%202022%2005:51:11%20GMT	https://www.abports.co.uk/media/25bilm3i/future-ports-wales-highlights-panel.jpg	D:/PSPLL/www.abports.co.uk/media/25bilm3i/future-ports-wales-highlights-panel.jpg	(from https://www.abports.co.uk/)
12:03:25	73190/73190	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Oct%202022%2006:03:22%20GMT	https://www.abports.co.uk/services/containers/	D:/PSPLL/www.abports.co.uk/services/containers/index.html	(from https://www.abports.co.uk/)
12:03:25	77083/77083	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Oct%202022%2006:03:22%20GMT	https://www.abports.co.uk/services/cruise/	D:/PSPLL/www.abports.co.uk/services/cruise/index.html	(from https://www.abports.co.uk/)
12:03:29	461817/461817	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Oct%202022%2005:51:11%20GMT	https://www.abports.co.uk/media/pmfpp5bi/port-centric-highlights-panel-2.jpg	D:/PSPLL/www.abports.co.uk/media/pmfpp5bi/port-centric-highlights-panel-2.jpg	(from https://www.abports.co.uk/)
12:03:30	70264/70264	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Oct%202022%2006:03:26%20GMT	https://www.abports.co.uk/services/dry-bulk/	D:/PSPLL/www.abports.co.uk/services/dry-bulk/index.html	(from https://www.abports.co.uk/)
12:03:30	74966/74966	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Oct%202022%2006:03:26%20GMT	https://www.abports.co.uk/services/forest-products/	D:/PSPLL/www.abports.co.uk/services/forest-products/index.html	(from https://www.abports.co.uk/)
12:03:30	73520/73520	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Oct%202022%2006:03:26%20GMT	https://www.abports.co.uk/services/liquid-bulks/	D:/PSPLL/www.abports.co.uk/services/liquid-bulks/index.html	(from https://www.abports.co.uk/)
12:03:32	232267/232267	---M--	200	added ('OK')	image/png	date:Mon,%2031%20Oct%202022%2005:51:11%20GMT	https://www.abports.co.uk/media/fuuhsht2/web_505x710v2px.png	D:/PSPLL/www.abports.co.uk/media/fuuhsht2/web_505x710v2px.png	(from https://www.abports.co.uk/)
12:03:32	76108/76108	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Oct%202022%2006:03:30%20GMT	https://www.abports.co.uk/services/offshore-wind/	D:/PSPLL/www.abports.co.uk/services/offshore-wind/index.html	(from https://www.abports.co.uk/)
12:03:32	74946/74946	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Oct%202022%2006:03:30%20GMT	https://www.abports.co.uk/services/project-cargo/	D:/PSPLL/www.abports.co.uk/services/project-cargo/index.html	(from https://www.abports.co.uk/)
12:03:32	74812/74812	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Oct%202022%2006:03:31%20GMT	https://www.abports.co.uk/services/rail-freight/	D:/PSPLL/www.abports.co.uk/services/rail-freight/index.html	(from https://www.abports.co.uk/)
12:03:33	28252/28252	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Oct%202022%2005:51:11%20GMT	https://www.abports.co.uk/media/lz1pofqr/ayr.jpg	D:/PSPLL/www.abports.co.uk/media/lz1pofqr/ayr.jpg	(from https://www.abports.co.uk/)
12:03:33	35245/35245	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Oct%202022%2005:51:11%20GMT	https://www.abports.co.uk/media/pdsdlrrc/barrow.jpg	D:/PSPLL/www.abports.co.uk/media/pdsdlrrc/barrow.jpg	(from https://www.abports.co.uk/)
12:03:36	73160/73160	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Oct%202022%2006:03:35%20GMT	https://www.abports.co.uk/services/ro-ro-and-ferries/	D:/PSPLL/www.abports.co.uk/services/ro-ro-and-ferries/index.html	(from https://www.abports.co.uk/)
12:03:36	32187/32187	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Oct%202022%2005:51:11%20GMT	https://www.abports.co.uk/media/znqomizd/barry.jpg	D:/PSPLL/www.abports.co.uk/media/znqomizd/barry.jpg	(from https://www.abports.co.uk/)
12:03:36	81810/81810	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Oct%202022%2006:03:35%20GMT	https://www.abports.co.uk/locations/ayr/	D:/PSPLL/www.abports.co.uk/locations/ayr/index.html	(from https://www.abports.co.uk/)
12:03:36	69221/69221	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Oct%202022%2006:03:35%20GMT	https://www.abports.co.uk/services/marinas/	D:/PSPLL/www.abports.co.uk/services/marinas/index.html	(from https://www.abports.co.uk/)
12:03:36	75394/75394	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Oct%202022%2006:03:35%20GMT	https://www.abports.co.uk/services/steel-and-other-metals/	D:/PSPLL/www.abports.co.uk/services/steel-and-other-metals/index.html	(from https://www.abports.co.uk/)
12:03:37	35618/35618	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Oct%202022%2005:51:11%20GMT	https://www.abports.co.uk/media/uxpoqvya/cardiff.jpg	D:/PSPLL/www.abports.co.uk/media/uxpoqvya/cardiff.jpg	(from https://www.abports.co.uk/)
12:03:37	37753/37753	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Oct%202022%2005:51:11%20GMT	https://www.abports.co.uk/media/h1dkojy3/fleetwood.jpg	D:/PSPLL/www.abports.co.uk/media/h1dkojy3/fleetwood.jpg	(from https://www.abports.co.uk/)
12:03:37	103531/103531	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Oct%202022%2006:03:37%20GMT	https://www.abports.co.uk/locations/barrow/	D:/PSPLL/www.abports.co.uk/locations/barrow/index.html	(from https://www.abports.co.uk/)
12:03:38	36360/36360	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Oct%202022%2005:51:11%20GMT	https://www.abports.co.uk/media/3owaxdld/garston.jpg	D:/PSPLL/www.abports.co.uk/media/3owaxdld/garston.jpg	(from https://www.abports.co.uk/)
12:03:38	74462/74462	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Oct%202022%2006:03:37%20GMT	https://www.abports.co.uk/locations/barry/	D:/PSPLL/www.abports.co.uk/locations/barry/index.html	(from https://www.abports.co.uk/)
12:03:39	30486/30486	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Oct%202022%2005:51:11%20GMT	https://www.abports.co.uk/media/tvcmfwwv/goole.jpg	D:/PSPLL/www.abports.co.uk/media/tvcmfwwv/goole.jpg	(from https://www.abports.co.uk/)
12:03:39	74319/74319	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Oct%202022%2006:03:38%20GMT	https://www.abports.co.uk/locations/fleetwood/	D:/PSPLL/www.abports.co.uk/locations/fleetwood/index.html	(from https://www.abports.co.uk/)
12:03:39	74998/74998	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Oct%202022%2006:03:38%20GMT	https://www.abports.co.uk/locations/cardiff/	D:/PSPLL/www.abports.co.uk/locations/cardiff/index.html	(from https://www.abports.co.uk/)
12:03:39	86163/86163	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Oct%202022%2006:03:38%20GMT	https://www.abports.co.uk/locations/garston/	D:/PSPLL/www.abports.co.uk/locations/garston/index.html	(from https://www.abports.co.uk/)
12:03:39	29344/29344	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Oct%202022%2005:51:11%20GMT	https://www.abports.co.uk/media/vwvdahlq/grimsby.jpg	D:/PSPLL/www.abports.co.uk/media/vwvdahlq/grimsby.jpg	(from https://www.abports.co.uk/)
12:03:40	27174/27174	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Oct%202022%2005:51:11%20GMT	https://www.abports.co.uk/media/s4yf2qqw/hams-hall.jpg	D:/PSPLL/www.abports.co.uk/media/s4yf2qqw/hams-hall.jpg	(from https://www.abports.co.uk/)
12:03:40	73554/73554	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Oct%202022%2006:03:39%20GMT	https://www.abports.co.uk/locations/goole/	D:/PSPLL/www.abports.co.uk/locations/goole/index.html	(from https://www.abports.co.uk/)
12:03:41	40920/40920	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Oct%202022%2005:51:11%20GMT	https://www.abports.co.uk/media/p1qi4v15/hull.jpg	D:/PSPLL/www.abports.co.uk/media/p1qi4v15/hull.jpg	(from https://www.abports.co.uk/)
12:03:41	73511/73511	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Oct%202022%2006:03:40%20GMT	https://www.abports.co.uk/locations/grimsby/	D:/PSPLL/www.abports.co.uk/locations/grimsby/index.html	(from https://www.abports.co.uk/)
12:03:41	82037/82037	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Oct%202022%2006:03:40%20GMT	https://www.abports.co.uk/locations/hull/	D:/PSPLL/www.abports.co.uk/locations/hull/index.html	(from https://www.abports.co.uk/)
12:03:41	41171/41171	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Oct%202022%2005:51:11%20GMT	https://www.abports.co.uk/media/m0jilpql/immingham.jpg	D:/PSPLL/www.abports.co.uk/media/m0jilpql/immingham.jpg	(from https://www.abports.co.uk/)
12:03:42	78274/78274	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Oct%202022%2006:03:41%20GMT	https://www.abports.co.uk/locations/immingham/	D:/PSPLL/www.abports.co.uk/locations/immingham/index.html	(from https://www.abports.co.uk/)
12:03:42	33255/33255	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Oct%202022%2005:51:11%20GMT	https://www.abports.co.uk/media/4g0bvqxf/ipswich.jpg	D:/PSPLL/www.abports.co.uk/media/4g0bvqxf/ipswich.jpg	(from https://www.abports.co.uk/)
12:03:42	81646/81646	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Oct%202022%2006:03:41%20GMT	https://www.abports.co.uk/locations/ipswich/	D:/PSPLL/www.abports.co.uk/locations/ipswich/index.html	(from https://www.abports.co.uk/)
12:03:43	84550/84550	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Oct%202022%2006:03:42%20GMT	https://www.abports.co.uk/locations/king-s-lynn/	D:/PSPLL/www.abports.co.uk/locations/king-s-lynn/index.html	(from https://www.abports.co.uk/)
12:03:43	39695/39695	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Oct%202022%2005:51:11%20GMT	https://www.abports.co.uk/media/wxxmlgb2/kings-lynn.jpg	D:/PSPLL/www.abports.co.uk/media/wxxmlgb2/kings-lynn.jpg	(from https://www.abports.co.uk/)
12:03:44	75362/75362	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Oct%202022%2006:03:43%20GMT	https://www.abports.co.uk/locations/newport/	D:/PSPLL/www.abports.co.uk/locations/newport/index.html	(from https://www.abports.co.uk/)
12:03:44	108529/108529	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Oct%202022%2006:03:43%20GMT	https://www.abports.co.uk/locations/lowestoft/	D:/PSPLL/www.abports.co.uk/locations/lowestoft/index.html	(from https://www.abports.co.uk/)
12:03:44	41463/41463	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Oct%202022%2005:51:11%20GMT	https://www.abports.co.uk/media/htmfrwmp/lowestoft.jpg	D:/PSPLL/www.abports.co.uk/media/htmfrwmp/lowestoft.jpg	(from https://www.abports.co.uk/)
12:03:46	74514/74514	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Oct%202022%2006:03:45%20GMT	https://www.abports.co.uk/locations/port-talbot/	D:/PSPLL/www.abports.co.uk/locations/port-talbot/index.html	(from https://www.abports.co.uk/)
12:03:46	39480/39480	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Oct%202022%2005:51:11%20GMT	https://www.abports.co.uk/media/3zhpxqfc/newport.jpg	D:/PSPLL/www.abports.co.uk/media/3zhpxqfc/newport.jpg	(from https://www.abports.co.uk/)
12:03:46	74139/74139	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Oct%202022%2006:03:45%20GMT	https://www.abports.co.uk/locations/plymouth/	D:/PSPLL/www.abports.co.uk/locations/plymouth/index.html	(from https://www.abports.co.uk/)
12:03:46	87156/87156	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Oct%202022%2006:03:45%20GMT	https://www.abports.co.uk/locations/silloth/	D:/PSPLL/www.abports.co.uk/locations/silloth/index.html	(from https://www.abports.co.uk/)
12:03:47	82833/82833	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Oct%202022%2006:03:46%20GMT	https://www.abports.co.uk/locations/southampton/	D:/PSPLL/www.abports.co.uk/locations/southampton/index.html	(from https://www.abports.co.uk/)
12:03:47	36250/36250	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Oct%202022%2005:51:11%20GMT	https://www.abports.co.uk/media/gjlbs4vw/plymouth.jpg	D:/PSPLL/www.abports.co.uk/media/gjlbs4vw/plymouth.jpg	(from https://www.abports.co.uk/)
12:03:48	31841/31841	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Oct%202022%2005:51:11%20GMT	https://www.abports.co.uk/media/keodcywn/port-talbot.jpg	D:/PSPLL/www.abports.co.uk/media/keodcywn/port-talbot.jpg	(from https://www.abports.co.uk/)
12:03:48	73656/73656	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Oct%202022%2006:03:47%20GMT	https://www.abports.co.uk/locations/swansea/	D:/PSPLL/www.abports.co.uk/locations/swansea/index.html	(from https://www.abports.co.uk/)
12:03:48	74515/74515	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Oct%202022%2006:03:47%20GMT	https://www.abports.co.uk/locations/teignmouth/	D:/PSPLL/www.abports.co.uk/locations/teignmouth/index.html	(from https://www.abports.co.uk/)
12:03:48	29341/29341	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Oct%202022%2005:51:11%20GMT	https://www.abports.co.uk/media/uj3pvqtq/silloth.jpg	D:/PSPLL/www.abports.co.uk/media/uj3pvqtq/silloth.jpg	(from https://www.abports.co.uk/)
12:03:49	81322/81322	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Oct%202022%2006:03:48%20GMT	https://www.abports.co.uk/locations/troon/	D:/PSPLL/www.abports.co.uk/locations/troon/index.html	(from https://www.abports.co.uk/)
12:03:49	38682/38682	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Oct%202022%2005:51:11%20GMT	https://www.abports.co.uk/media/u41pjwyu/southampton.jpg	D:/PSPLL/www.abports.co.uk/media/u41pjwyu/southampton.jpg	(from https://www.abports.co.uk/)
12:03:49	69595/69595	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Oct%202022%2006:03:48%20GMT	https://www.abports.co.uk/locations/hams-hall-rail-freight-terminal/	D:/PSPLL/www.abports.co.uk/locations/hams-hall-rail-freight-terminal/index.html	(from https://www.abports.co.uk/)
12:03:50	41340/41340	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Oct%202022%2005:51:11%20GMT	https://www.abports.co.uk/media/erlehdrp/swansea.jpg	D:/PSPLL/www.abports.co.uk/media/erlehdrp/swansea.jpg	(from https://www.abports.co.uk/)
12:03:50	71711/71711	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Oct%202022%2006:03:49%20GMT	https://www.abports.co.uk/news-and-media/latest-news/	D:/PSPLL/www.abports.co.uk/news-and-media/latest-news/index.html	(from https://www.abports.co.uk/)
12:03:50	67880/67880	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Oct%202022%2006:03:49%20GMT	https://www.abports.co.uk/news-and-media/video/	D:/PSPLL/www.abports.co.uk/news-and-media/video/index.html	(from https://www.abports.co.uk/)
12:03:50	35574/35574	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Oct%202022%2005:51:11%20GMT	https://www.abports.co.uk/media/0zzgrq2s/teignmouth.jpg	D:/PSPLL/www.abports.co.uk/media/0zzgrq2s/teignmouth.jpg	(from https://www.abports.co.uk/)
12:03:51	68028/68028	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Oct%202022%2006:03:50%20GMT	https://www.abports.co.uk/news-and-media/articles-and-blogs/	D:/PSPLL/www.abports.co.uk/news-and-media/articles-and-blogs/index.html	(from https://www.abports.co.uk/)
12:03:51	133/133	---MC-	302	error ('Found')	text/html	date:Mon,%2031%20Oct%202022%2006:03:50%20GMT	https://www.abports.co.uk/news-and-media/media-contacts/	D:/PSPLL/www.abports.co.uk/news-and-media/media-contacts/index.html	(from https://www.abports.co.uk/)
12:03:51	28960/28960	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Oct%202022%2005:51:11%20GMT	https://www.abports.co.uk/media/m2tlfoq2/troon.jpg	D:/PSPLL/www.abports.co.uk/media/m2tlfoq2/troon.jpg	(from https://www.abports.co.uk/)
12:03:51	137/137	---MC-	302	error ('Found')	text/html	date:Mon,%2031%20Oct%202022%2006:03:50%20GMT	https://www.abports.co.uk/news-and-media/annual-review-2022/	D:/PSPLL/www.abports.co.uk/news-and-media/annual-review-2022/index.html	(from https://www.abports.co.uk/)
12:03:51	69048/69048	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Oct%202022%2006:03:50%20GMT	https://www.abports.co.uk/news-and-media/publications-download/	D:/PSPLL/www.abports.co.uk/news-and-media/publications-download/index.html	(from https://www.abports.co.uk/)
12:03:51	93129/93129	---M--	200	added ('OK')	image/png	date:Mon,%2031%20Oct%202022%2005:51:10%20GMT	https://www.abports.co.uk/media/yp1bs0ue/ukmap.png	D:/PSPLL/www.abports.co.uk/media/yp1bs0ue/ukmap.png	(from https://www.abports.co.uk/)
12:03:54	267305/267305	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Oct%202022%2005:51:11%20GMT	https://www.abports.co.uk/media/al0f1ui1/ierrt.jpg	D:/PSPLL/www.abports.co.uk/media/al0f1ui1/ierrt.jpg	(from https://www.abports.co.uk/)
12:03:54	66788/66788	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Oct%202022%2006:03:52%20GMT	https://www.abports.co.uk/marine-information-and-compliance/port-marine-information/	D:/PSPLL/www.abports.co.uk/marine-information-and-compliance/port-marine-information/index.html	(from https://www.abports.co.uk/)
